NACA 2415                                       
 Alfa =   2.00000 Re =   100000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   0.45514 -0.04957 -0.03717
   0.46370 -0.04905 -0.03401
   0.47228 -0.04851 -0.03074
   0.48088 -0.04796 -0.02742
   0.48949 -0.04739 -0.02401
   0.49811 -0.04681 -0.02056
   0.50676 -0.04621 -0.01704
   0.51541 -0.04561 -0.01351
   0.52408 -0.04499 -0.00994
   0.53275 -0.04436 -0.00636
   0.54144 -0.04371 -0.00273
   0.55013 -0.04306  0.00092
   0.55882 -0.04240  0.00460
   0.56753 -0.04173  0.00828
   0.57624 -0.04105  0.01197
   0.58496 -0.04036  0.01570
   0.59370 -0.03966  0.01940
   0.60244 -0.03895  0.02313
   0.61119 -0.03823  0.02683
   0.61995 -0.03751  0.03052
   0.62872 -0.03678  0.03422
   0.63750 -0.03604  0.03785
   0.64628 -0.03530  0.04147
   0.65508 -0.03455  0.04504
   0.66387 -0.03379  0.04856
   0.67266 -0.03304  0.05204
   0.68145 -0.03227  0.05544
   0.69025 -0.03150  0.05878
   0.69904 -0.03073  0.06206
   0.70783 -0.02995  0.06526
   0.71663 -0.02916  0.06838
   0.72543 -0.02837  0.07140
   0.73424 -0.02757  0.07433
   0.74305 -0.02677  0.07715
   0.75187 -0.02597  0.07988
   0.76069 -0.02516  0.08251
   0.76950 -0.02435  0.08505
   0.77831 -0.02353  0.08749
   0.78711 -0.02272  0.08985
   0.79591 -0.02189  0.09214
   0.80470 -0.02107  0.09433
   0.81349 -0.02024  0.09641
   0.82227 -0.01940  0.09839
   0.83103 -0.01857  0.10027
   0.83979 -0.01773  0.10205
   0.84853 -0.01689  0.10372
   0.85725 -0.01605  0.10529
   0.86593 -0.01520  0.10677
   0.87458 -0.01436  0.10815
   0.88318 -0.01352  0.10944
   0.89171 -0.01268  0.11064
   0.90015 -0.01185  0.11175
   0.90851 -0.01101  0.11278
   0.91675 -0.01019  0.11373
   0.92485 -0.00937  0.11461
   0.93278 -0.00857  0.11541
   0.94052 -0.00778  0.11614
   0.94802 -0.00701  0.11681
   0.95526 -0.00626  0.11742
   0.96222 -0.00554  0.11797
   0.96885 -0.00485  0.11847
   0.97516 -0.00419  0.11892
   0.98111 -0.00357  0.11933
   0.98671 -0.00298  0.11970
   0.99197 -0.00242  0.12004
   0.99689 -0.00189  0.12035
   1.00000 -0.00157  0.12061
