NACA 2415                                       
 Alfa =   2.00000 Re =   100000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   0.19056 -0.05627 -0.12354
   0.19804 -0.05649 -0.12205
   0.20562 -0.05668 -0.12042
   0.21329 -0.05683 -0.11841
   0.22104 -0.05694 -0.11620
   0.22886 -0.05701 -0.11395
   0.23676 -0.05705 -0.11150
   0.24471 -0.05706 -0.10865
   0.25273 -0.05703 -0.10586
   0.26080 -0.05697 -0.10284
   0.26892 -0.05688 -0.09983
   0.27710 -0.05676 -0.09674
   0.28531 -0.05662 -0.09362
   0.29357 -0.05645 -0.09024
   0.30188 -0.05625 -0.08709
   0.31022 -0.05603 -0.08363
   0.31860 -0.05578 -0.08049
   0.32701 -0.05552 -0.07705
   0.33546 -0.05523 -0.07380
   0.34394 -0.05493 -0.07062
   0.35244 -0.05460 -0.06753
   0.36097 -0.05427 -0.06445
   0.36951 -0.05391 -0.06158
   0.37807 -0.05354 -0.05870
   0.38664 -0.05316 -0.05586
   0.39521 -0.05276 -0.05323
   0.40378 -0.05235 -0.05055
   0.41235 -0.05193 -0.04796
   0.42091 -0.05149 -0.04542
   0.42947 -0.05103 -0.04278
   0.43803 -0.05056 -0.04021
   0.44658 -0.05008 -0.03742
   0.45514 -0.04957 -0.03459
   0.46370 -0.04905 -0.03164
   0.47228 -0.04851 -0.02857
   0.48088 -0.04796 -0.02545
   0.48949 -0.04739 -0.02224
   0.49811 -0.04681 -0.01899
   0.50676 -0.04621 -0.01567
   0.51541 -0.04561 -0.01234
   0.52408 -0.04499 -0.00897
   0.53275 -0.04436 -0.00558
   0.54144 -0.04371 -0.00215
   0.55013 -0.04306  0.00131
   0.55882 -0.04240  0.00481
   0.56753 -0.04173  0.00831
   0.57624 -0.04105  0.01183
   0.58496 -0.04036  0.01540
   0.59370 -0.03966  0.01894
   0.60244 -0.03895  0.02253
   0.61119 -0.03823  0.02610
   0.61995 -0.03751  0.02968
   0.62872 -0.03678  0.03327
   0.63750 -0.03604  0.03682
   0.64628 -0.03530  0.04037
   0.65508 -0.03455  0.04389
   0.66387 -0.03379  0.04739
   0.67266 -0.03304  0.05085
   0.68145 -0.03227  0.05427
   0.69025 -0.03150  0.05765
   0.69904 -0.03073  0.06099
   0.70783 -0.02995  0.06428
   0.71663 -0.02916  0.06751
   0.72543 -0.02837  0.07066
   0.73424 -0.02757  0.07374
   0.74305 -0.02677  0.07673
   0.75187 -0.02597  0.07962
   0.76069 -0.02516  0.08242
   0.76950 -0.02435  0.08511
   0.77831 -0.02353  0.08771
   0.78711 -0.02272  0.09021
   0.79591 -0.02189  0.09261
   0.80470 -0.02107  0.09493
   0.81349 -0.02024  0.09718
   0.82227 -0.01940  0.09934
   0.83103 -0.01857  0.10139
   0.83979 -0.01773  0.10334
   0.84853 -0.01689  0.10519
   0.85725 -0.01605  0.10693
   0.86593 -0.01520  0.10857
   0.87458 -0.01436  0.11010
   0.88318 -0.01352  0.11153
   0.89171 -0.01268  0.11287
   0.90015 -0.01185  0.11411
   0.90851 -0.01101  0.11525
   0.91675 -0.01019  0.11631
   0.92485 -0.00937  0.11727
   0.93278 -0.00857  0.11816
   0.94052 -0.00778  0.11897
   0.94802 -0.00701  0.11971
   0.95526 -0.00626  0.12037
   0.96222 -0.00554  0.12098
   0.96885 -0.00485  0.12152
   0.97516 -0.00419  0.12201
   0.98111 -0.00357  0.12246
   0.98671 -0.00298  0.12286
   0.99197 -0.00242  0.12322
   0.99689 -0.00189  0.12356
   1.00000 -0.00157  0.12384
